region,date,day of the week,region_POLSKA,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
ŚŚ_Gaus_Noise_seed_7,2021-04-12,4,0,0,0,0,0,0,0,0,1,0,0,-0.2978632134494278,0.0,-0.34878310104552496,-0.24612734451167925,0.09443142835432485,33505.145135802646,3424.663045771032
ŚŚ_Gaus_Noise_seed_7,2021-04-13,5,0,0,0,0,0,0,0,0,1,0,0,-0.33175436717500434,0.009841593394038308,-0.39775072300444775,-0.25551015969969426,0.10096397973982592,30896.786044823675,3486.160860065053
ŚŚ_Gaus_Noise_seed_7,2021-04-14,6,0,0,0,0,0,0,0,0,1,0,0,-0.36119608052009045,-0.010089169075934835,-0.3726477434351108,-0.26411069997311,0.10720137842994329,31851.376404582385,3405.6970137774306
ŚŚ_Gaus_Noise_seed_7,2021-04-15,7,0,0,0,0,0,0,0,0,1,0,0,-0.35475312131255143,0.0,-0.40028999084184186,-0.258473141768014,0.10671393875084158,33457.492848637194,3378.74770348108
ŚŚ_Gaus_Noise_seed_7,2021-04-16,1,0,0,0,0,0,0,0,0,1,0,0,-0.3593993129506514,0.029210724535289806,-0.38822227471823084,-0.2438394456184322,0.09782664262087253,32510.254508847902,3278.3382725444135
ŚŚ_Gaus_Noise_seed_7,2021-04-17,2,0,0,0,0,0,0,0,0,1,0,0,-0.378222906886932,0.0,-0.342769665912619,-0.042417171937038825,0.050416854832902994,30784.854653911687,3387.1910105801494
ŚŚ_Gaus_Noise_seed_7,2021-04-18,3,0,0,0,0,0,0,0,0,1,0,0,-0.39497948471280553,-0.04772578092779836,-0.26085816188897015,-0.019342878106559075,0.039771870653755946,32944.25040122126,3436.299825709863
ŚŚ_Gaus_Noise_seed_7,2021-04-19,4,0,0,0,0,0,0,0,0,1,0,0,-0.2621268408125424,0.019790831662755973,-0.31716314805038515,-0.2186529790898399,0.07204659401740074,32375.495133633693,3373.3760850625467
ŚŚ_Gaus_Noise_seed_7,2021-04-20,5,0,0,0,0,0,0,0,0,1,0,0,-0.2540779152768033,0.056576254237179456,-0.2773189770865928,-0.2149043077905972,0.06994015377497861,29216.7808272402,3197.81715397937
ŚŚ_Gaus_Noise_seed_7,2021-04-21,6,0,0,0,0,0,0,0,0,1,0,0,-0.2304375939047203,0.07276765662240388,-0.2939602457825531,-0.2018253040903514,0.06012523962591051,31252.116684600314,3355.0820834189763
ŚŚ_Gaus_Noise_seed_7,2021-04-22,7,0,0,0,0,0,0,0,0,1,0,0,-0.2600459488364454,0.08523728529096798,-0.33621329659547466,-0.20010134045795672,0.06874824957771068,28686.10813027015,3123.062373567047
ŚŚ_Gaus_Noise_seed_7,2021-04-23,1,0,0,0,0,0,0,0,0,1,0,0,-0.275966703924721,0.08748059504932412,-0.3222065520205061,-0.16829646956695984,0.06638435747443691,27431.497783158844,3277.2751005961436
ŚŚ_Gaus_Noise_seed_7,2021-04-24,2,0,0,0,0,0,0,0,0,1,0,0,-0.31575820475435873,0.010616045222159663,-0.2521853217243965,0.010734375810885157,0.020226878455694923,26473.571759111514,3165.0359064831014
ŚŚ_Gaus_Noise_seed_7,2021-04-25,3,0,0,0,0,0,0,0,0,1,0,0,-0.17102917316473298,1.1484436489581953,-0.22897587201311292,0.10076479927682445,0.019651570759443297,27109.4993420725,2981.6250587157897
ŚŚ_Gaus_Noise_seed_7,2021-04-26,4,0,0,0,0,0,0,0,0,1,0,0,-0.23751771826018478,0.0,-0.3199737855161877,-0.17669006959298092,0.05746180917379107,26344.89348095532,3009.26333027174
ŚŚ_Gaus_Noise_seed_7,2021-04-27,5,0,0,0,0,0,0,0,0,1,0,0,-0.2134173974550155,0.06711173601856843,-0.2907031384160393,-0.17148314123113026,0.05850232422133989,25198.34494632851,2986.9716062504463
ŚŚ_Gaus_Noise_seed_7,2021-04-28,6,0,0,0,0,0,0,0,0,1,0,0,-0.17846336106872207,0.11760109213230092,-0.2502738959519365,-0.17563884370663624,0.04980465767904685,23650.136010952272,2819.283632216925
ŚŚ_Gaus_Noise_seed_7,2021-04-29,7,0,0,0,0,0,0,0,0,1,0,0,-0.17059238048109301,0.24914118422510945,-0.22515488449141344,-0.17887873776459798,0.04908804968301748,23928.691820499578,2932.0096051491096
ŚŚ_Gaus_Noise_seed_7,2021-04-30,1,0,0,0,0,0,0,0,0,1,0,0,-0.09138315322937828,0.5101319767241658,-0.19408802521990512,-0.20738581676677215,0.020943593437373613,23218.499129497235,2658.0064158056284
ŚŚ_Gaus_Noise_seed_7,2021-05-01,2,0,0,0,0,0,0,0,0,1,0,0,-0.6794444746806975,-0.7189228493564939,-0.3830598642008763,-0.4015206611024416,0.05036502808267353,20190.23793339148,2610.918036539517
ŚŚ_Gaus_Noise_seed_7,2021-05-02,3,0,0,0,0,0,0,0,0,1,0,0,-0.5347035130179898,-0.06893291106931826,-0.4270308570915056,-0.1466176400205302,0.04139698092873331,21047.81686923506,2420.321699344427
ŚŚ_Gaus_Noise_seed_7,2021-05-03,4,0,0,0,0,0,0,0,0,1,0,0,-0.615727474997398,-0.7312539384158139,-0.5818121244342549,-0.8497920057284929,0.20222911378407074,20375.68744969345,2512.5503176632596
ŚŚ_Gaus_Noise_seed_7,2021-05-04,5,0,0,0,0,0,0,0,0,1,0,0,0.0,0.28346672145012697,-0.20496966869662533,-0.2651260622992952,0.048999337992280914,19502.2748689058,2355.2010443185222
ŚŚ_Gaus_Noise_seed_7,2021-05-05,6,0,0,0,0,0,0,0,0,1,0,0,-0.08096997713210538,0.14374340759678583,-0.21237884412468647,-0.18147784637705616,0.03992885666904681,19610.03527894042,2312.654637625713
ŚŚ_Gaus_Noise_seed_8,2020-06-11,7,0,0,0,0,0,0,0,0,0,1,0,-0.47868665208067457,-0.7254461385013775,-0.539788645728045,-0.8020246741946733,0.18171210702843102,1577.0984505295814,71.11236862069518
ŚŚ_Gaus_Noise_seed_8,2020-06-12,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.08785396537375931,-0.3397475784877901,-0.4866863227773955,0.07540072733471485,1683.8969807429341,78.53392193473928
ŚŚ_Gaus_Noise_seed_8,2020-06-13,2,0,0,0,0,0,0,0,0,0,1,0,-0.17192962870887965,-0.07166239207014231,-0.2240691180466554,0.020138473397291353,-0.020039396616862874,1721.7092979288018,73.88873360303654
ŚŚ_Gaus_Noise_seed_8,2020-06-14,3,0,0,0,0,0,0,0,0,0,1,0,-0.020364171678414277,0.05026137232046695,-0.09872784573690484,0.15740695547170694,-0.05072531142494794,1719.9200449691734,80.09631018892945
ŚŚ_Gaus_Noise_seed_8,2020-06-15,4,0,0,0,0,0,0,0,0,0,1,0,-0.01990299013475295,0.010201850178122066,-0.2583155545333644,-0.20132888366559099,0.039962482823576624,1726.525107055392,78.14725322788597
ŚŚ_Gaus_Noise_seed_8,2020-06-16,5,0,0,0,0,0,0,0,0,0,1,0,-0.05081235268998039,0.009857644474634514,-0.2794331884942002,-0.2030054563434286,0.05061284143866125,1856.6229939914415,79.79717563036053
ŚŚ_Gaus_Noise_seed_8,2020-06-17,6,0,0,0,0,0,0,0,0,0,1,0,-0.05974135616758569,-0.009977335167599303,-0.28130741880989885,-0.19669489966216205,0.047446955066493886,1641.9005008477611,83.14761707017504
ŚŚ_Gaus_Noise_seed_8,2020-06-18,7,0,0,0,0,0,0,0,0,0,1,0,-0.06760697964938284,0.0,-0.29494454950360766,-0.20919509374705722,0.052026526639704085,1762.8014394754691,70.49455397691642
ŚŚ_Gaus_Noise_seed_8,2020-06-19,1,0,0,0,0,0,0,0,0,0,1,0,-0.10243438345771111,0.0,-0.2970240701858586,-0.2022827755137624,0.04985574264706551,1779.8097835205208,70.84703393767064
ŚŚ_Gaus_Noise_seed_8,2020-06-20,2,0,0,0,0,0,0,0,0,0,1,0,-0.1464073798154187,-0.040367289399656746,-0.23727858801150103,0.060407660483954795,0.0,1787.7674392374417,72.3172102283033
ŚŚ_Gaus_Noise_seed_8,2020-06-21,3,0,0,0,0,0,0,0,0,0,1,0,-0.15944488385104327,-0.08640783731978614,-0.23921091807105455,0.1192242753409552,0.0,1941.827766831524,67.75227509455075
ŚŚ_Gaus_Noise_seed_8,2020-06-22,4,0,0,0,0,0,0,0,0,0,1,0,-0.039567356981793575,-0.020366535813490613,-0.29162778569939235,-0.227540060194829,0.051428240892943414,1890.3446740170584,71.99862864630194
ŚŚ_Gaus_Noise_seed_8,2020-06-23,5,0,0,0,0,0,0,0,0,0,1,0,0.009899493031708343,0.05932536110170212,-0.22507466851193147,-0.21756512492033772,0.03999834260661334,1991.5736859662316,66.98769515316782
ŚŚ_Gaus_Noise_seed_8,2020-06-24,6,0,0,0,0,0,0,0,0,0,1,0,-0.0519975000032596,-0.021314342292858335,-0.2735321837248344,-0.19396595053025042,0.04827487808397782,1960.0219397329304,60.151816799557366
ŚŚ_Gaus_Noise_seed_8,2020-06-25,7,0,0,0,0,0,0,0,0,0,1,0,-0.01005830662078386,0.030167592012787334,-0.21436450514254296,-0.1981557277900174,0.030065017906945976,2001.7651588642507,74.14527437092765
ŚŚ_Gaus_Noise_seed_8,2020-06-26,1,0,0,0,0,0,0,0,0,0,1,0,-0.02905264999746253,0.03117866990232561,-0.21421297633345146,-0.20154934335684097,0.02772177884091955,2039.7334098302151,76.0643548902562
ŚŚ_Gaus_Noise_seed_8,2020-06-27,2,0,0,0,0,0,0,0,0,0,1,0,-0.1236340279387333,-0.06040093045982979,-0.13225341673710297,0.057764083631267595,-0.03049812398872417,1909.5211958494892,81.37171914680395
ŚŚ_Gaus_Noise_seed_8,2020-06-28,3,0,0,0,0,0,0,0,0,0,1,0,0.4375140399108302,-0.08038922956578835,0.02896138517168518,0.32278143062133885,-0.06953005020048789,1856.1594185506915,81.75588368409655
ŚŚ_Gaus_Noise_seed_8,2020-06-29,4,0,0,0,0,0,0,0,0,0,1,0,-0.08043521144082157,-0.09472450120551257,-0.29016750476256314,-0.2270727335388712,0.05058320242174805,1880.9128442773315,89.71315941727784
ŚŚ_Gaus_Noise_seed_8,2020-06-30,5,0,0,0,0,0,0,0,0,0,1,0,0.02914596541999088,0.03137387897972104,-0.193178779572257,-0.1970928460134196,0.030901652950698355,1828.3016518979282,84.59677844884351
ŚŚ_Gaus_Noise_seed_8,2020-07-01,6,0,0,0,0,0,0,0,0,0,1,0,0.029675225902133704,0.019846725004301406,-0.1818714693951465,-0.20415832050345936,0.020306338078416485,1932.8977084990474,80.13032663325083
ŚŚ_Gaus_Noise_seed_8,2020-07-02,7,0,0,0,0,0,0,0,0,0,1,0,0.010156864260720266,0.03991121184038946,-0.22478473329540236,-0.21934167772488739,0.030041742149713453,1800.2757733859191,75.85875836492804
ŚŚ_Gaus_Noise_seed_8,2020-07-03,1,0,0,0,0,0,0,0,0,0,1,0,-0.030518669101485294,0.030688023293439115,-0.2204009457049545,-0.23606758401554137,0.020198592038223842,1718.2855822733127,73.91196376468048
ŚŚ_Gaus_Noise_seed_8,2020-07-04,2,0,0,0,0,0,0,0,0,0,1,0,-0.08226566350887687,-0.01955925587656098,-0.0828640541037361,0.058898835614563265,-0.0490135092262152,1728.6088322292633,71.3131248486892
ŚŚ_Gaus_Noise_seed_8,2020-07-05,3,0,0,0,0,0,0,0,0,0,1,0,0.10804292600394444,0.20560066147260114,-0.01977474005165913,0.13613687876738564,-0.06128544753184812,1745.169903328137,74.09587051986813
ŚŚ_Gaus_Noise_seed_8,2020-07-06,4,0,0,0,0,0,0,0,0,0,1,0,0.01941433788396092,0.010006665462310502,-0.21574503967379385,-0.24226070083854995,0.03022440123381039,1895.7383031160336,76.74548776625507
ŚŚ_Gaus_Noise_seed_8,2020-07-07,5,0,0,0,0,0,0,0,0,0,1,0,0.02987945476864961,0.03034307045209895,-0.2098436022281505,-0.22820560583326163,0.029262285394263524,1591.0253497201052,76.01073587426261
ŚŚ_Gaus_Noise_seed_8,2020-07-08,6,0,0,0,0,0,0,0,0,0,1,0,0.019994221270122254,0.0,-0.23571028852437675,-0.22606841224117924,0.03114740304013282,1716.1662529038988,63.00380846799974
ŚŚ_Gaus_Noise_seed_8,2020-07-09,7,0,0,0,0,0,0,0,0,0,1,0,0.031965807288272474,0.039041307283069,-0.218029907072303,-0.24844519474705493,0.02997339988961845,1690.747319431989,63.94147927364288
ŚŚ_Gaus_Noise_seed_8,2020-07-10,1,0,0,0,0,0,0,0,0,0,1,0,-0.010050664995594007,0.04038431081281619,-0.20716731643314953,-0.22819594104831764,0.010752451442859433,1567.1925971335213,65.61939698181375
ŚŚ_Gaus_Noise_seed_8,2020-07-11,2,0,0,0,0,0,0,0,0,0,1,0,-0.06715746953416103,-0.009582547490769137,-0.15650211841753606,0.009827489281053578,-0.02048905418403948,1642.3166342027514,65.4735846212601
ŚŚ_Gaus_Noise_seed_8,2020-07-12,3,0,0,0,0,0,0,0,0,0,1,0,0.20721222190201005,0.34540172080735854,0.0902451139867795,0.1889908700319231,-0.062041453299790286,1641.5263998383364,63.84607862512634
ŚŚ_Gaus_Noise_seed_8,2020-07-13,4,0,0,0,0,0,0,0,0,0,1,0,0.06214166823728426,0.030584054496161618,-0.20536560112567379,-0.2604360894152126,0.030755321146286832,1626.0882237477522,66.32895092565651
ŚŚ_Gaus_Noise_seed_8,2020-07-14,5,0,0,0,0,0,0,0,0,0,1,0,0.06179228982315361,0.04184108355733712,-0.1893997667272799,-0.2668996246134562,0.020220533968815752,1608.4444465959943,76.01585552160466
ŚŚ_Gaus_Noise_seed_8,2020-07-15,6,0,0,0,0,0,0,0,0,0,1,0,0.07013181356596838,0.03979841152747548,-0.18605757598348174,-0.24280042625002385,0.0192253201305421,1586.4109588264707,72.71858576289452
ŚŚ_Gaus_Noise_seed_8,2020-07-16,7,0,0,0,0,0,0,0,0,0,1,0,0.03826137208918773,0.05204019108857381,-0.22750666379310414,-0.263496031549427,0.04013724714609145,1525.0105723462684,67.66733589956692
ŚŚ_Gaus_Noise_seed_8,2020-07-17,1,0,0,0,0,0,0,0,0,0,1,0,0.01058287021476383,0.03882550984555976,-0.19319954473888604,-0.25783168272000884,0.01972669519386033,1638.9435344735548,72.08453374002065
ŚŚ_Gaus_Noise_seed_8,2020-07-18,2,0,0,0,0,0,0,0,0,0,1,0,-0.061400063973037565,-0.009557669171829422,-0.041156315637180044,0.030129100542390524,-0.04931809639541054,1595.8269482128535,66.69354789655804
ŚŚ_Gaus_Noise_seed_8,2020-07-19,3,0,0,0,0,0,0,0,0,0,1,0,0.18107523994471722,0.1903256573926697,0.05205181174958249,0.1102664295192036,-0.05974180576786488,1576.035740723145,64.39133530296769
ŚŚ_Gaus_Noise_seed_8,2020-07-20,4,0,0,0,0,0,0,0,0,0,1,0,0.050100965068515226,0.04060098400882141,-0.2051909499452704,-0.26984699470019125,0.020544403938289192,1536.2827654902478,70.56969708317507
ŚŚ_Gaus_Noise_seed_8,2020-07-21,5,0,0,0,0,0,0,0,0,0,1,0,0.07018565757469299,0.06151208104052046,-0.18518450179381746,-0.27485052506034807,0.02058871764966578,1632.6554408714985,69.22479242756022
ŚŚ_Gaus_Noise_seed_8,2020-07-22,6,0,0,0,0,0,0,0,0,0,1,0,0.09185350745332228,0.053117914210819454,-0.18174259670997464,-0.25896026759852664,0.019581073893359086,1664.2543807216855,68.70942390943652
ŚŚ_Gaus_Noise_seed_8,2020-07-23,7,0,0,0,0,0,0,0,0,0,1,0,0.06088984770690791,0.05966132117139587,-0.18375151079389135,-0.26939972979779253,0.021448702074310957,1591.4541676845722,70.45681899429259
ŚŚ_Gaus_Noise_seed_8,2020-07-24,1,0,0,0,0,0,0,0,0,0,1,0,0.010205328628390615,0.057933784185830166,-0.17424394349374395,-0.2641907141307993,0.01044296977577396,1704.7247496330613,61.34708279012831
ŚŚ_Gaus_Noise_seed_8,2020-07-25,2,0,0,0,0,0,0,0,0,0,1,0,-0.050888485581119774,0.010043441070245393,-0.02161167246835634,0.010006072197034,-0.06227568712960967,1613.2157868647164,60.69775502157682
ŚŚ_Gaus_Noise_seed_8,2020-07-26,3,0,0,0,0,0,0,0,0,0,1,0,0.15014712425133867,0.19407412426363924,0.03955481064326428,0.09785032994551024,-0.06970061460916155,1608.0155884271512,65.78495798793466
ŚŚ_Gaus_Noise_seed_8,2020-07-27,4,0,0,0,0,0,0,0,0,0,1,0,0.0727195302498706,0.06113984468443302,-0.1871391588515375,-0.29846715404491647,0.01877208243182722,1621.580114566263,69.10996275105023
ŚŚ_Gaus_Noise_seed_8,2020-07-28,5,0,0,0,0,0,0,0,0,0,1,0,0.019787632930747905,0.04179273798690832,-0.19098384216151465,-0.2927106126488085,0.029416604894268658,1695.3503907765196,63.48859398315929
ŚŚ_Gaus_Noise_seed_8,2020-07-29,6,0,0,0,0,0,0,0,0,0,1,0,0.09019804327241002,0.07047477885349492,-0.1672439117533987,-0.2944596428382207,0.018508716971551938,1679.5649031068592,68.2647503165902
ŚŚ_Gaus_Noise_seed_8,2020-07-30,7,0,0,0,0,0,0,0,0,0,1,0,0.09015831677192122,0.07666881373810511,-0.1592741095688719,-0.2984846940107345,0.020313666074885172,1655.2111513534737,60.20869693265202
ŚŚ_Gaus_Noise_seed_8,2020-07-31,1,0,0,0,0,0,0,0,0,0,1,0,0.030685183946242554,0.05743118971185164,-0.17383921681077025,-0.272287085889708,0.010074546909885015,1845.02845743795,72.61400749868993
ŚŚ_Gaus_Noise_seed_8,2020-08-01,2,0,0,0,0,0,0,0,0,0,1,0,-0.060092868003778416,0.0,0.009683655716343581,-0.019660509798214834,-0.061782936504917285,1836.9966460890964,74.82741063777091
ŚŚ_Gaus_Noise_seed_8,2020-08-02,3,0,0,0,0,0,0,0,0,0,1,0,0.19938342214104893,0.2530274447211631,0.08186681480485666,0.07380587572250842,-0.07076947765971495,1936.1423634786133,77.02254121161803
ŚŚ_Gaus_Noise_seed_8,2020-08-03,4,0,0,0,0,0,0,0,0,0,1,0,0.04831164608222428,0.03944396706831059,-0.21551375028929365,-0.3199603042623145,0.037332878477771655,1920.5491590166062,74.01746526317656
ŚŚ_Gaus_Noise_seed_8,2020-08-04,5,0,0,0,0,0,0,0,0,0,1,0,0.019567724657947143,0.02890246881434919,-0.2279310475471179,-0.3206330588477835,0.06200541396872699,1775.7231144098346,66.68698762800832
ŚŚ_Gaus_Noise_seed_8,2020-08-05,6,0,0,0,0,0,0,0,0,0,1,0,0.10595779293962615,0.059788730800071466,-0.16995891350556946,-0.3191505565753131,0.03048718241181066,1877.4450174575281,73.0217276254103
ŚŚ_Gaus_Noise_seed_8,2020-08-06,7,0,0,0,0,0,0,0,0,0,1,0,0.07140700579475405,0.06838235946429456,-0.1572991033619596,-0.31923804374673087,0.02002685854840097,1952.7398801995084,71.54341035376522
ŚŚ_Gaus_Noise_seed_8,2020-08-07,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.048546153328104254,-0.1923589831158139,-0.30744447269273184,0.0,1879.8382859696103,72.35804974724032
ŚŚ_Gaus_Noise_seed_8,2020-08-08,2,0,0,0,0,0,0,0,0,0,1,0,-0.08065015632198202,0.00988373495632651,-0.031614402847450394,-0.030904321693704193,-0.06000424110492296,1854.65279131869,73.28028643174281
ŚŚ_Gaus_Noise_seed_8,2020-08-09,3,0,0,0,0,0,0,0,0,0,1,0,0.128727750361957,0.1833477902759079,0.030626630385755093,0.05929196536190119,-0.07120603986453436,1808.7140661500578,72.6822096155516
ŚŚ_Gaus_Noise_seed_8,2020-08-10,4,0,0,0,0,0,0,0,0,0,1,0,0.09752483325528072,0.09184105363396772,-0.17857515634238658,-0.3248640678025862,0.00961966915240755,2001.215568050589,66.88240813750484
ŚŚ_Gaus_Noise_seed_8,2020-08-11,5,0,0,0,0,0,0,0,0,0,1,0,0.08950479191277505,0.07857542580288059,-0.18354763539206137,-0.30749158775308677,0.019885066839408338,1985.466876698751,73.12406515051978
ŚŚ_Gaus_Noise_seed_8,2020-08-12,6,0,0,0,0,0,0,0,0,0,1,0,0.12494157243552298,0.08684365780695759,-0.1564391820174244,-0.32412431578076895,0.00982877109387457,2108.5047973331875,77.21367634814635
ŚŚ_Gaus_Noise_seed_8,2020-08-13,7,0,0,0,0,0,0,0,0,0,1,0,0.10238876571150311,0.13304325363343916,-0.14991482612866908,-0.3149513194644916,0.009714736321633366,2195.91013154356,78.34719463406225
ŚŚ_Gaus_Noise_seed_8,2020-08-14,1,0,0,0,0,0,0,0,0,0,1,0,0.10177762202394754,0.3283081250665093,-0.16956434257600048,-0.40759079858090025,0.010219400743822252,1985.6579014491674,79.11757454638217
ŚŚ_Gaus_Noise_seed_8,2020-08-15,2,0,0,0,0,0,0,0,0,0,1,0,-0.4196087819167129,-0.7315358644109106,-0.15716947667795647,-0.3416954217797917,-0.020175198057568868,2074.870736673078,81.15192200526715
ŚŚ_Gaus_Noise_seed_8,2020-08-16,3,0,0,0,0,0,0,0,0,0,1,0,0.2309463634592834,0.2824083569573502,0.09389646647361476,0.061916233248163914,-0.08946590075199873,2015.6158008550349,79.51608486606209
ŚŚ_Gaus_Noise_seed_8,2020-08-17,4,0,0,0,0,0,0,0,0,0,1,0,0.11561740392169007,0.12448141113997993,-0.16170358967836268,-0.32955115602090485,0.009747196848472273,2023.6997332466485,82.72328550337991
ŚŚ_Gaus_Noise_seed_8,2020-08-18,5,0,0,0,0,0,0,0,0,0,1,0,0.046861386988475036,0.05767422917971977,-0.21050921070669554,-0.2948988939099676,0.030291579766397677,1940.7495523081534,86.08719268743593
ŚŚ_Gaus_Noise_seed_8,2020-08-19,6,0,0,0,0,0,0,0,0,0,1,0,0.07858670659283248,0.05957488572794027,-0.19349616892531585,-0.2829254332354599,0.030312302429499074,2197.7245711765777,85.97221682720686
ŚŚ_Gaus_Noise_seed_8,2020-08-20,7,0,0,0,0,0,0,0,0,0,1,0,0.06713991683688855,0.0611073094376671,-0.16314449754371044,-0.2888011201033111,0.010533578927184206,2214.719932247575,83.9417924011759
ŚŚ_Gaus_Noise_seed_8,2020-08-21,1,0,0,0,0,0,0,0,0,0,1,0,-0.00952933543312719,0.040124419551799635,-0.19212163509602298,-0.29233729910738465,0.010044233709551518,2152.8784092204683,85.33229126274858
ŚŚ_Gaus_Noise_seed_8,2020-08-22,2,0,0,0,0,0,0,0,0,0,1,0,-0.12150529487023322,-0.05094799886062649,-0.10066140361526557,-0.03121990020385539,-0.04020559998585754,2148.0936978834916,78.48284582696155
ŚŚ_Gaus_Noise_seed_8,2020-08-23,3,0,0,0,0,0,0,0,0,0,1,0,0.1446889064028687,0.10649761137817648,0.01901205838731786,0.07347290211362338,-0.04818243929556775,2134.5517842307904,82.32443174429814
ŚŚ_Gaus_Noise_seed_8,2020-08-24,4,0,0,0,0,0,0,0,0,0,1,0,0.07411389335110102,0.039065393809937156,-0.17350265787729482,-0.2615389417650893,0.019286817438382703,2127.7771463151994,82.77484482509944
ŚŚ_Gaus_Noise_seed_8,2020-08-25,5,0,0,0,0,0,0,0,0,0,1,0,0.05789389893285282,0.047872146667293294,-0.16836536592003865,-0.26818710687980973,0.018751677881587693,2164.474578018241,78.84082165341668
ŚŚ_Gaus_Noise_seed_8,2020-08-26,6,0,0,0,0,0,0,0,0,0,1,0,0.048347320230921226,0.019116282112078803,-0.18666928881408398,-0.25573131808750416,0.028796551884889148,2232.5530632610503,78.65673837461291
ŚŚ_Gaus_Noise_seed_8,2020-08-27,7,0,0,0,0,0,0,0,0,0,1,0,0.04070241409193272,0.048595907246973886,-0.19014887046405404,-0.24005089330919338,0.02952025680138405,2242.1443542122556,85.32282991577347
ŚŚ_Gaus_Noise_seed_8,2020-08-28,1,0,0,0,0,0,0,0,0,0,1,0,0.0282672230281404,0.04723048455040025,-0.1678422718424438,-0.2500846558358072,0.009733509618322563,2242.776891760444,98.5037573042172
ŚŚ_Gaus_Noise_seed_8,2020-08-29,2,0,0,0,0,0,0,0,0,0,1,0,-0.06228729470850118,-0.060212001193036206,-0.07887961526121168,-0.009852779469584641,-0.02919451361010925,2305.606616424432,88.65350326230718
ŚŚ_Gaus_Noise_seed_8,2020-08-30,3,0,0,0,0,0,0,0,0,0,1,0,0.5460196563495342,1.5823785133575017,0.020973782305336804,0.17490627145680562,-0.048660083109545046,2260.915672775032,84.08265967375694
ŚŚ_Gaus_Noise_seed_8,2020-08-31,4,0,0,0,0,0,0,0,0,0,1,0,0.0733645452981724,-0.009824577181302523,-0.17199035378648972,-0.2528865108430819,0.029435782639518154,2223.5171744424388,81.71492766729955
ŚŚ_Gaus_Noise_seed_8,2020-09-01,5,0,0,0,0,0,0,0,0,0,1,0,0.0687227388877889,0.06501253606639389,-0.12343384070728713,-0.2594256340056818,0.03966945741283686,2136.8850740335515,88.46819644598361
ŚŚ_Gaus_Noise_seed_8,2020-09-02,6,0,0,0,0,0,0,0,0,0,1,0,0.0,0.03021915340018076,-0.11611902474298967,-0.22088231127858146,0.009919416792533437,2118.514642030213,84.51259769543609
ŚŚ_Gaus_Noise_seed_8,2020-09-03,7,0,0,0,0,0,0,0,0,0,1,0,0.009766053891661904,0.041305480671277775,-0.09905285473670496,-0.21592207671842728,0.0,2160.083894956273,83.26733718344622
ŚŚ_Gaus_Noise_seed_8,2020-09-04,1,0,0,0,0,0,0,0,0,0,1,0,-0.020998323107809726,0.031198107537148693,-0.11357470434089086,-0.19966685225435646,-0.010483285975898376,2258.153637817726,74.71735842191559
ŚŚ_Gaus_Noise_seed_8,2020-09-05,2,0,0,0,0,0,0,0,0,0,1,0,-0.06716508305076321,-0.030821448193936646,-0.10937658577063708,-0.009648082779524052,-0.01979440621700567,2000.8592759295818,75.20472851864761
ŚŚ_Gaus_Noise_seed_8,2020-09-06,3,0,0,0,0,0,0,0,0,0,1,0,0.04118127581524896,0.009529739387368848,-0.05903908135411676,0.027470140635002502,-0.01972718456000043,1982.7791684794875,76.87398233200283
ŚŚ_Gaus_Noise_seed_8,2020-09-07,4,0,0,0,0,0,0,0,0,0,1,0,0.0,0.020121404687436135,-0.11829727780945347,-0.21472423882179245,0.0,2109.04098492834,80.82126974322115
ŚŚ_Gaus_Noise_seed_8,2020-09-08,5,0,0,0,0,0,0,0,0,0,1,0,-0.01006737743069086,0.028351973895458404,-0.10602627566505185,-0.23150044440046558,0.0,2035.6830817310067,78.33827625672812
ŚŚ_Gaus_Noise_seed_8,2020-09-09,6,0,0,0,0,0,0,0,0,0,1,0,0.010115337632624788,0.030400231886583563,-0.11072690775552842,-0.19727428639561229,-0.010051816721739408,1980.171479599522,78.55116212241656
ŚŚ_Gaus_Noise_seed_8,2020-09-10,7,0,0,0,0,0,0,0,0,0,1,0,0.02883841013712852,0.07041586300131684,-0.09199181466180031,-0.2102647744748107,-0.019882140669616605,1807.2039639560373,80.33114340599138
ŚŚ_Gaus_Noise_seed_8,2020-09-11,1,0,0,0,0,0,0,0,0,0,1,0,0.029107991425035454,0.0669584483618901,-0.06844136875690217,-0.1885664471307961,-0.04872598705523724,2029.8641709592496,85.27439271870018
ŚŚ_Gaus_Noise_seed_8,2020-09-12,2,0,0,0,0,0,0,0,0,0,1,0,-0.010300085017920721,-0.021051809447867546,-0.009886112518363866,-0.01987592828870608,-0.06954362227288659,1966.1928681252018,85.20720176495996
